First_Name,Last_Name,Email,Customer_ID,Senior_Citizen,Tenure_Month,Phone_Service,Internet_Service,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Churn_Status
Verilink,7129-AZJDE,7129-azjde@verilink-test.com,7129-AZJDE,0,34,Yes,Fiber optic,One year,Bank transfer (automatic),78.95,2647.2,No
Verilink,6986-IJDHX,6986-ijdhx@verilink-test.com,6986-IJDHX,0,39,Yes,Fiber optic,Month-to-month,Mailed check,86.3,3266,Yes
Verilink,2560-PPCHE,2560-ppche@verilink-test.com,2560-PPCHE,0,65,Yes,Fiber optic,One year,Bank transfer (automatic),105.05,6744.25,No
Verilink,4676-MQUEA,4676-mquea@verilink-test.com,4676-MQUEA,1,50,Yes,Fiber optic,One year,Bank transfer (automatic),101.9,5265.5,No
Verilink,8138-EALND,8138-ealnd@verilink-test.com,8138-EALND,0,15,Yes,No,Month-to-month,Mailed check,19.75,311.6,No
Verilink,3580-HYCSP,3580-hycsp@verilink-test.com,3580-HYCSP,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),110.3,7966.9,No
Verilink,1352-HNSAW,1352-hnsaw@verilink-test.com,1352-HNSAW,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),115.6,8220.4,No
Verilink,2075-PUEPR,2075-puepr@verilink-test.com,2075-PUEPR,0,55,Yes,No,Two year,Bank transfer (automatic),19.35,1153.25,No
Verilink,1982-FEBTD,1982-febtd@verilink-test.com,1982-FEBTD,0,23,Yes,No,Two year,Credit card (automatic),25.6,514.75,No
Verilink,5301-GAUUY,5301-gauuy@verilink-test.com,5301-GAUUY,0,32,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.35,2596.15,Yes
Verilink,5791-KAJFD,5791-kajfd@verilink-test.com,5791-KAJFD,0,56,Yes,DSL,One year,Bank transfer (automatic),68.75,3808,No
Verilink,2654-VBVPB,2654-vbvpb@verilink-test.com,2654-VBVPB,0,1,Yes,No,Month-to-month,Bank transfer (automatic),19.9,19.9,No
Verilink,1154-HYWWO,1154-hywwo@verilink-test.com,1154-HYWWO,0,38,Yes,DSL,One year,Mailed check,70.6,2708.2,No
Verilink,2501-XWWTZ,2501-xwwtz@verilink-test.com,2501-XWWTZ,0,11,Yes,Fiber optic,Month-to-month,Electronic check,70.2,760.05,No
Verilink,3716-UVSPD,3716-uvspd@verilink-test.com,3716-UVSPD,0,1,Yes,DSL,Month-to-month,Electronic check,49.3,49.3,No
Verilink,6815-ABQFQ,6815-abqfq@verilink-test.com,6815-ABQFQ,0,56,Yes,Fiber optic,One year,Electronic check,107.25,6033.3,No
Verilink,7343-EOBEU,7343-eobeu@verilink-test.com,7343-EOBEU,0,3,Yes,No,Month-to-month,Mailed check,23.6,89.05,No
Verilink,3701-SFMUH,3701-sfmuh@verilink-test.com,3701-SFMUH,0,7,Yes,DSL,Month-to-month,Credit card (automatic),69.7,516.15,No
Verilink,6103-LIANB,6103-lianb@verilink-test.com,6103-LIANB,0,59,Yes,Fiber optic,Two year,Credit card (automatic),99.5,5861.75,No
Verilink,7319-VENRZ,7319-venrz@verilink-test.com,7319-VENRZ,0,7,Yes,DSL,Month-to-month,Bank transfer (automatic),64.3,445.95,No
Verilink,5846-NEQVZ,5846-neqvz@verilink-test.com,5846-NEQVZ,0,71,Yes,DSL,Two year,Credit card (automatic),70.85,4973.4,No
Verilink,6967-QIQRV,6967-qiqrv@verilink-test.com,6967-QIQRV,0,15,Yes,Fiber optic,One year,Electronic check,101.9,1667.25,No
Verilink,5781-RFZRP,5781-rfzrp@verilink-test.com,5781-RFZRP,0,71,Yes,DSL,Two year,Credit card (automatic),73.5,5357.75,No
Verilink,0939-YAPAF,0939-yapaf@verilink-test.com,0939-YAPAF,0,35,Yes,Fiber optic,Month-to-month,Electronic check,100.25,3527.6,Yes
Verilink,0308-IVGOK,0308-ivgok@verilink-test.com,0308-IVGOK,0,11,No,DSL,One year,Credit card (automatic),40.4,422.6,No
Verilink,7293-LSCDV,7293-lscdv@verilink-test.com,7293-LSCDV,0,60,Yes,No,Two year,Credit card (automatic),19.25,1103.25,No
Verilink,7025-WCBNE,7025-wcbne@verilink-test.com,7025-WCBNE,1,47,Yes,DSL,Two year,Bank transfer (automatic),59.6,2754,No
Verilink,5756-JYOJT,5756-jyojt@verilink-test.com,5756-JYOJT,0,11,Yes,DSL,One year,Credit card (automatic),64.9,697.25,No
Verilink,4710-FDUIZ,4710-fduiz@verilink-test.com,4710-FDUIZ,0,56,Yes,Fiber optic,One year,Credit card (automatic),100.3,5614.45,Yes
Verilink,6030-REHUX,6030-rehux@verilink-test.com,6030-REHUX,1,28,Yes,Fiber optic,Month-to-month,Electronic check,110.85,3204.4,No
Verilink,9548-LIGTA,9548-ligta@verilink-test.com,9548-LIGTA,0,61,Yes,DSL,Two year,Mailed check,81.05,4747.65,No
Verilink,5150-LJNSR,5150-ljnsr@verilink-test.com,5150-LJNSR,0,31,Yes,Fiber optic,One year,Bank transfer (automatic),98.05,3082.1,No
Verilink,8270-RKSAP,8270-rksap@verilink-test.com,8270-RKSAP,0,9,Yes,Fiber optic,Month-to-month,Electronic check,70.5,597.9,No
Verilink,6522-YRBXD,6522-yrbxd@verilink-test.com,6522-YRBXD,1,35,Yes,Fiber optic,Month-to-month,Electronic check,94.55,3365.4,No
Verilink,2640-LYMOV,2640-lymov@verilink-test.com,2640-LYMOV,0,2,Yes,No,Month-to-month,Mailed check,19.65,38.8,No
Verilink,1218-VKFPE,1218-vkfpe@verilink-test.com,1218-VKFPE,0,12,Yes,No,Month-to-month,Mailed check,19,233.55,Yes
Verilink,3627-FHKBK,3627-fhkbk@verilink-test.com,3627-FHKBK,0,1,Yes,Fiber optic,Month-to-month,Mailed check,75.3,75.3,Yes
Verilink,2865-TCHJW,2865-tchjw@verilink-test.com,2865-TCHJW,1,4,Yes,Fiber optic,Month-to-month,Electronic check,89.2,346.2,Yes
Verilink,1423-BMPBQ,1423-bmpbq@verilink-test.com,1423-BMPBQ,0,1,Yes,No,Month-to-month,Mailed check,19,19,No
Verilink,2393-DIVAI,2393-divai@verilink-test.com,2393-DIVAI,0,3,Yes,No,Month-to-month,Mailed check,20,61.7,No
Verilink,5192-EBGOV,5192-ebgov@verilink-test.com,5192-EBGOV,1,1,Yes,Fiber optic,Month-to-month,Electronic check,85.7,85.7,Yes
Verilink,4568-KNYWR,4568-knywr@verilink-test.com,4568-KNYWR,0,52,Yes,DSL,Two year,Credit card (automatic),63.25,3342.45,No
Verilink,8752-IMQOS,8752-imqos@verilink-test.com,8752-IMQOS,0,5,Yes,No,One year,Mailed check,20.1,85.1,No
Verilink,0742-LAFQK,0742-lafqk@verilink-test.com,0742-LAFQK,0,72,Yes,Fiber optic,Two year,Electronic check,99.15,7422.1,No
Verilink,0795-LAFGP,0795-lafgp@verilink-test.com,0795-LAFGP,0,71,Yes,DSL,Two year,Electronic check,90.4,6668.05,No
Verilink,0619-OLYUR,0619-olyur@verilink-test.com,0619-OLYUR,0,72,Yes,Fiber optic,Two year,Credit card (automatic),111.9,8071.05,No
Verilink,5512-IDZEI,5512-idzei@verilink-test.com,5512-IDZEI,0,46,Yes,No,One year,Electronic check,24.9,1174.8,No
Verilink,0459-SPZHJ,0459-spzhj@verilink-test.com,0459-SPZHJ,0,63,Yes,DSL,Two year,Credit card (automatic),83.5,5435,No
Verilink,0215-BQKGS,0215-bqkgs@verilink-test.com,0215-BQKGS,0,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),84.3,2438.6,No
Verilink,9244-ZVAPM,9244-zvapm@verilink-test.com,9244-ZVAPM,0,1,Yes,DSL,Month-to-month,Mailed check,45.6,45.6,No
Verilink,0719-SYFRB,0719-syfrb@verilink-test.com,0719-SYFRB,0,12,Yes,DSL,Month-to-month,Mailed check,61.65,713.75,Yes
Verilink,8208-EUMTE,8208-eumte@verilink-test.com,8208-EUMTE,0,16,No,DSL,Two year,Mailed check,54.85,916.15,No
Verilink,5172-MIGPM,5172-migpm@verilink-test.com,5172-MIGPM,0,4,Yes,DSL,Month-to-month,Mailed check,65.55,237.2,No
Verilink,1710-RCXUS,1710-rcxus@verilink-test.com,1710-RCXUS,0,51,Yes,Fiber optic,One year,Credit card (automatic),90.35,4614.55,No
Verilink,0374-FIUCA,0374-fiuca@verilink-test.com,0374-FIUCA,0,65,Yes,No,Two year,Credit card (automatic),20.4,1414.45,No
Verilink,5839-SUYVZ,5839-suyvz@verilink-test.com,5839-SUYVZ,0,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),74.55,1170.5,No
Verilink,5173-ZXXXL,5173-zxxxl@verilink-test.com,5173-ZXXXL,0,2,Yes,No,One year,Mailed check,19.95,47.7,No
Verilink,1096-ADRUX,1096-adrux@verilink-test.com,1096-ADRUX,0,66,Yes,Fiber optic,One year,Bank transfer (automatic),74.25,4859.25,No
Verilink,2001-MCUUW,2001-mcuuw@verilink-test.com,2001-MCUUW,0,46,Yes,Fiber optic,Two year,Electronic check,108.65,4903.2,No
Verilink,2731-GJRDG,2731-gjrdg@verilink-test.com,2731-GJRDG,0,32,Yes,Fiber optic,One year,Bank transfer (automatic),109.55,3608,No
Verilink,4723-BEGSG,4723-begsg@verilink-test.com,4723-BEGSG,0,72,Yes,DSL,Two year,Credit card (automatic),86.65,6094.25,No
Verilink,6516-NKQBO,6516-nkqbo@verilink-test.com,6516-NKQBO,0,38,Yes,DSL,Two year,Credit card (automatic),81,3084.9,No
Verilink,8672-OAUPW,8672-oaupw@verilink-test.com,8672-OAUPW,0,51,Yes,DSL,One year,Credit card (automatic),47.85,2356.75,No
Verilink,8207-DMRVL,8207-dmrvl@verilink-test.com,8207-DMRVL,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),114.55,8306.05,No
Verilink,3419-SNJJD,3419-snjjd@verilink-test.com,3419-SNJJD,1,65,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.25,6786.4,Yes
Verilink,6543-CPZMK,6543-cpzmk@verilink-test.com,6543-CPZMK,0,9,No,DSL,Month-to-month,Electronic check,29.95,248.95,Yes
Verilink,4765-OXPPD,4765-oxppd@verilink-test.com,4765-OXPPD,0,9,Yes,DSL,Month-to-month,Mailed check,65,663.05,Yes
Verilink,2804-ETQDK,2804-etqdk@verilink-test.com,2804-ETQDK,0,66,Yes,No,Two year,Mailed check,20.55,1357.1,No
Verilink,6689-VRRTK,6689-vrrtk@verilink-test.com,6689-VRRTK,1,44,Yes,Fiber optic,One year,Credit card (automatic),109.8,4860.35,No
Verilink,7138-GIRSH,7138-girsh@verilink-test.com,7138-GIRSH,0,50,Yes,DSL,Two year,Bank transfer (automatic),69.5,3418.2,No
Verilink,9396-ZSFLL,9396-zsfll@verilink-test.com,9396-ZSFLL,0,15,Yes,DSL,Month-to-month,Mailed check,48.85,631.4,No
Verilink,6464-KEXXH,6464-kexxh@verilink-test.com,6464-KEXXH,0,8,No,DSL,Month-to-month,Credit card (automatic),25.25,186.3,No
Verilink,7134-MJPDY,7134-mjpdy@verilink-test.com,7134-MJPDY,1,66,Yes,Fiber optic,One year,Credit card (automatic),102.85,6976.75,No
Verilink,5240-CAOYT,5240-caoyt@verilink-test.com,5240-CAOYT,0,57,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.55,4884.85,No
Verilink,4059-IIEBK,4059-iiebk@verilink-test.com,4059-IIEBK,0,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),78.55,522.95,No
Verilink,4881-JVQOD,4881-jvqod@verilink-test.com,4881-JVQOD,1,10,No,DSL,Month-to-month,Bank transfer (automatic),34.55,362.6,No
Verilink,0516-UXRMT,0516-uxrmt@verilink-test.com,0516-UXRMT,0,62,Yes,Fiber optic,One year,Electronic check,92.05,5755.8,No
Verilink,4851-BQDNX,4851-bqdnx@verilink-test.com,4851-BQDNX,0,40,Yes,Fiber optic,One year,Electronic check,85.05,3355.65,No
Verilink,5148-HKFIR,5148-hkfir@verilink-test.com,5148-HKFIR,0,20,Yes,No,Two year,Mailed check,19.7,406.95,No
Verilink,1009-IRMNA,1009-irmna@verilink-test.com,1009-IRMNA,0,7,Yes,No,Month-to-month,Bank transfer (automatic),20,137.6,Yes
Verilink,3003-CMDUU,3003-cmduu@verilink-test.com,3003-CMDUU,0,25,Yes,Fiber optic,Month-to-month,Electronic check,95.15,2395.7,No
Verilink,5016-IBERQ,5016-iberq@verilink-test.com,5016-IBERQ,0,23,Yes,Fiber optic,Month-to-month,Electronic check,84.25,1968.1,No
Verilink,6797-UCJHZ,6797-ucjhz@verilink-test.com,6797-UCJHZ,1,66,Yes,Fiber optic,One year,Credit card (automatic),104.6,6819.45,No
Verilink,2469-DTSGX,2469-dtsgx@verilink-test.com,2469-DTSGX,1,72,Yes,Fiber optic,Two year,Electronic check,111.65,7943.45,No
Verilink,4554-YGZIH,4554-ygzih@verilink-test.com,4554-YGZIH,1,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.05,4547.25,Yes
Verilink,5099-BAILX,5099-bailx@verilink-test.com,5099-BAILX,1,43,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),110.75,4687.9,Yes
Verilink,9931-KGHOA,9931-kghoa@verilink-test.com,9931-KGHOA,0,46,Yes,DSL,Month-to-month,Bank transfer (automatic),55,2473.95,No
Verilink,1775-KWJKQ,1775-kwjkq@verilink-test.com,1775-KWJKQ,0,72,Yes,DSL,Two year,Credit card (automatic),89.85,6562.9,No
Verilink,7665-VIGUD,7665-vigud@verilink-test.com,7665-VIGUD,0,10,Yes,No,One year,Mailed check,20.35,176.3,No
Verilink,9411-TPQQV,9411-tpqqv@verilink-test.com,9411-TPQQV,0,40,No,DSL,One year,Bank transfer (automatic),54.55,2236.2,No
Verilink,7207-RMRDB,7207-rmrdb@verilink-test.com,7207-RMRDB,0,65,Yes,Fiber optic,Month-to-month,Electronic check,105.5,6985.65,Yes
Verilink,7954-MLBUN,7954-mlbun@verilink-test.com,7954-MLBUN,0,31,Yes,Fiber optic,Two year,Bank transfer (automatic),99.45,3109.9,No
Verilink,2077-DDHJK,2077-ddhjk@verilink-test.com,2077-DDHJK,0,68,Yes,DSL,Two year,Credit card (automatic),70.9,4911.35,No
Verilink,4913-EHYUI,4913-ehyui@verilink-test.com,4913-EHYUI,1,56,Yes,Fiber optic,One year,Bank transfer (automatic),104.55,5794.65,Yes
Verilink,0195-IESCP,0195-iescp@verilink-test.com,0195-IESCP,0,10,Yes,Fiber optic,Month-to-month,Electronic check,85.25,855.3,Yes
Verilink,9574-BOSMD,9574-bosmd@verilink-test.com,9574-BOSMD,0,68,Yes,No,Two year,Bank transfer (automatic),25.4,1620.2,No
Verilink,4580-TMHJU,4580-tmhju@verilink-test.com,4580-TMHJU,0,43,Yes,DSL,Month-to-month,Electronic check,56.15,2499.3,Yes
Verilink,0970-ETWGE,0970-etwge@verilink-test.com,0970-ETWGE,0,1,Yes,Fiber optic,Month-to-month,Electronic check,89.55,89.55,Yes
Verilink,4908-XAXAY,4908-xaxay@verilink-test.com,4908-XAXAY,1,49,Yes,Fiber optic,One year,Bank transfer (automatic),89.85,4287.2,No
Verilink,8404-VLQFB,8404-vlqfb@verilink-test.com,8404-VLQFB,0,15,Yes,No,Month-to-month,Electronic check,25.25,394.85,No
Verilink,1626-ERCMM,1626-ercmm@verilink-test.com,1626-ERCMM,1,20,Yes,Fiber optic,Month-to-month,Electronic check,94.55,1899.65,Yes
Verilink,0887-HJGAR,0887-hjgar@verilink-test.com,0887-HJGAR,0,1,Yes,DSL,Month-to-month,Mailed check,45.7,45.7,Yes
Verilink,2391-IPLOP,2391-iplop@verilink-test.com,2391-IPLOP,0,50,Yes,DSL,One year,Electronic check,69.65,3442.15,No
Verilink,5644-PDMZC,5644-pdmzc@verilink-test.com,5644-PDMZC,1,2,Yes,Fiber optic,Month-to-month,Electronic check,89.5,161.5,Yes
Verilink,3509-GWQGF,3509-gwqgf@verilink-test.com,3509-GWQGF,1,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),70,1732.6,No
Verilink,9576-ANLXO,9576-anlxo@verilink-test.com,9576-ANLXO,0,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),69.55,222.3,Yes
Verilink,2024-BASKD,2024-baskd@verilink-test.com,2024-BASKD,0,1,Yes,Fiber optic,Month-to-month,Mailed check,74.6,74.6,Yes
Verilink,5845-BZZIB,5845-bzzib@verilink-test.com,5845-BZZIB,0,35,Yes,No,Two year,Mailed check,20.1,655.3,No
Verilink,1140-UKVZG,1140-ukvzg@verilink-test.com,1140-UKVZG,0,17,Yes,No,Month-to-month,Mailed check,24.8,475.25,No
Verilink,4160-AMJTL,4160-amjtl@verilink-test.com,4160-AMJTL,1,8,Yes,No,Month-to-month,Electronic check,19.65,164.3,Yes
Verilink,5183-SNMJQ,5183-snmjq@verilink-test.com,5183-SNMJQ,0,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.1,865.1,No
Verilink,8100-PNJMH,8100-pnjmh@verilink-test.com,8100-PNJMH,0,68,Yes,DSL,Two year,Credit card (automatic),88.85,6132.7,No
Verilink,7838-LAZFO,7838-lazfo@verilink-test.com,7838-LAZFO,0,45,Yes,DSL,One year,Bank transfer (automatic),78.8,3597.5,No
Verilink,4464-JCOLN,4464-jcoln@verilink-test.com,4464-JCOLN,0,2,Yes,No,One year,Mailed check,19.85,35.9,Yes
Verilink,2085-JVGAD,2085-jvgad@verilink-test.com,2085-JVGAD,0,37,Yes,No,Month-to-month,Bank transfer (automatic),20.35,697.65,No
Verilink,5650-VDUDS,5650-vduds@verilink-test.com,5650-VDUDS,0,4,No,DSL,Month-to-month,Mailed check,24.25,96.05,Yes
Verilink,8095-WANWK,8095-wanwk@verilink-test.com,8095-WANWK,0,10,Yes,DSL,Month-to-month,Mailed check,45.25,428.7,No
Verilink,3030-ZKIWL,3030-zkiwl@verilink-test.com,3030-ZKIWL,0,1,Yes,No,Month-to-month,Mailed check,20.05,20.05,No
Verilink,9565-FLVCG,9565-flvcg@verilink-test.com,9565-FLVCG,0,65,Yes,DSL,Two year,Mailed check,69.55,4459.15,No
Verilink,8755-OGKNA,8755-ogkna@verilink-test.com,8755-OGKNA,0,57,Yes,No,Two year,Bank transfer (automatic),19.5,1167.6,No
Verilink,2800-VEQXM,2800-veqxm@verilink-test.com,2800-VEQXM,0,3,Yes,Fiber optic,Month-to-month,Mailed check,74.75,238.1,No
Verilink,7538-GWHML,7538-gwhml@verilink-test.com,7538-GWHML,0,2,Yes,Fiber optic,Month-to-month,Electronic check,69.65,145.15,Yes
Verilink,5533-RJFTJ,5533-rjftj@verilink-test.com,5533-RJFTJ,0,49,No,DSL,Month-to-month,Bank transfer (automatic),30.2,1453.1,No
Verilink,3859-CVCET,3859-cvcet@verilink-test.com,3859-CVCET,0,4,Yes,DSL,Month-to-month,Mailed check,45.65,191.05,Yes
Verilink,0214-JHPFW,0214-jhpfw@verilink-test.com,0214-JHPFW,0,70,No,DSL,Two year,Bank transfer (automatic),57.8,4039.3,No
Verilink,5642-MHDQT,5642-mhdqt@verilink-test.com,5642-MHDQT,0,53,Yes,No,One year,Bank transfer (automatic),19.85,1039.45,No
Verilink,3088-FVYWK,3088-fvywk@verilink-test.com,3088-FVYWK,0,53,Yes,No,Two year,Credit card (automatic),25.55,1336.1,No
Verilink,3276-HDUEG,3276-hdueg@verilink-test.com,3276-HDUEG,0,1,Yes,Fiber optic,Month-to-month,Mailed check,75.05,75.05,Yes
Verilink,9092-GDZKO,9092-gdzko@verilink-test.com,9092-GDZKO,0,22,Yes,No,Month-to-month,Credit card (automatic),24.85,493.4,No
Verilink,0823-HSCDJ,0823-hscdj@verilink-test.com,0823-HSCDJ,1,52,No,DSL,Month-to-month,Electronic check,49.15,2550.9,Yes
Verilink,3729-OWRVL,3729-owrvl@verilink-test.com,3729-OWRVL,1,65,Yes,Fiber optic,Two year,Electronic check,110.35,7246.15,No
Verilink,2324-AALNO,2324-aalno@verilink-test.com,2324-AALNO,0,48,Yes,No,One year,Bank transfer (automatic),24.55,1203.95,No
Verilink,0822-GAVAP,0822-gavap@verilink-test.com,0822-GAVAP,0,2,No,DSL,Month-to-month,Electronic check,34.7,62.25,Yes
Verilink,5760-IFJOZ,5760-ifjoz@verilink-test.com,5760-IFJOZ,0,3,Yes,Fiber optic,Month-to-month,Mailed check,107.95,313.6,No
Verilink,2826-UWHIS,2826-uwhis@verilink-test.com,2826-UWHIS,0,45,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),81.4,3775.85,No
Verilink,1448-PWKYE,1448-pwkye@verilink-test.com,1448-PWKYE,0,1,Yes,Fiber optic,Month-to-month,Electronic check,80,80,Yes
Verilink,7501-IWUNG,7501-iwung@verilink-test.com,7501-IWUNG,0,61,Yes,DSL,Two year,Bank transfer (automatic),73.8,4616.05,No
Verilink,4957-TREIR,4957-treir@verilink-test.com,4957-TREIR,0,3,Yes,DSL,Month-to-month,Credit card (automatic),64.4,195.65,No
Verilink,7251-LJBQN,7251-ljbqn@verilink-test.com,7251-LJBQN,1,40,Yes,Fiber optic,One year,Credit card (automatic),103.75,4188.4,No
Verilink,8040-MNRTF,8040-mnrtf@verilink-test.com,8040-MNRTF,0,1,Yes,Fiber optic,Month-to-month,Mailed check,71.1,71.1,No
Verilink,1536-HBSWP,1536-hbswp@verilink-test.com,1536-HBSWP,0,1,Yes,DSL,Month-to-month,Electronic check,49.9,49.9,No
Verilink,5313-FPXWG,5313-fpxwg@verilink-test.com,5313-FPXWG,0,51,Yes,No,One year,Bank transfer (automatic),24.6,1266.4,No
Verilink,0067-DKWBL,0067-dkwbl@verilink-test.com,0067-DKWBL,1,2,Yes,DSL,Month-to-month,Electronic check,49.25,91.1,Yes
Verilink,0946-FKYTX,0946-fkytx@verilink-test.com,0946-FKYTX,0,52,No,DSL,One year,Mailed check,30.1,1623.4,No
Verilink,5076-YVXCM,5076-yvxcm@verilink-test.com,5076-YVXCM,0,51,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),83.4,4149.45,No
Verilink,8262-COGGB,8262-coggb@verilink-test.com,8262-COGGB,0,1,Yes,No,Month-to-month,Mailed check,20.45,20.45,No
Verilink,6663-JOCQO,6663-jocqo@verilink-test.com,6663-JOCQO,0,31,Yes,DSL,One year,Bank transfer (automatic),75.25,2344.5,No
Verilink,9620-QJREV,9620-qjrev@verilink-test.com,9620-QJREV,0,47,Yes,No,One year,Credit card (automatic),20.55,1013.05,No
Verilink,2276-YDAVZ,2276-ydavz@verilink-test.com,2276-YDAVZ,0,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),75.1,270.7,Yes
Verilink,2682-KEVRP,2682-kevrp@verilink-test.com,2682-KEVRP,1,22,Yes,No,One year,Mailed check,20.05,417,No
Verilink,2480-JZOSN,2480-jzosn@verilink-test.com,2480-JZOSN,0,1,Yes,No,Month-to-month,Mailed check,20.65,20.65,No
Verilink,0078-XZMHT,0078-xzmht@verilink-test.com,0078-XZMHT,0,72,Yes,DSL,Two year,Bank transfer (automatic),85.15,6316.2,No
Verilink,5896-NPFWW,5896-npfww@verilink-test.com,5896-NPFWW,0,3,Yes,DSL,Month-to-month,Electronic check,50.15,168.15,Yes
Verilink,9978-HYCIN,9978-hycin@verilink-test.com,9978-HYCIN,1,47,Yes,Fiber optic,One year,Bank transfer (automatic),84.95,4018.05,No
Verilink,8338-QIUNR,8338-qiunr@verilink-test.com,8338-QIUNR,0,72,Yes,DSL,Two year,Credit card (automatic),66.5,4811.6,No
Verilink,1525-LNLOJ,1525-lnloj@verilink-test.com,1525-LNLOJ,0,66,Yes,DSL,Two year,Bank transfer (automatic),63.3,4189.7,No
Verilink,9450-TRJUU,9450-trjuu@verilink-test.com,9450-TRJUU,0,35,Yes,Fiber optic,Month-to-month,Electronic check,83.15,2848.45,No
Verilink,1766-GKNMI,1766-gknmi@verilink-test.com,1766-GKNMI,0,29,Yes,Fiber optic,Month-to-month,Electronic check,84.9,2516.2,No
Verilink,6942-LBFDP,6942-lbfdp@verilink-test.com,6942-LBFDP,0,2,Yes,No,Month-to-month,Mailed check,20.55,33.6,No
Verilink,1456-TWCGB,1456-twcgb@verilink-test.com,1456-TWCGB,0,4,Yes,DSL,Month-to-month,Mailed check,49.25,208.45,No
Verilink,7133-VBDCG,7133-vbdcg@verilink-test.com,7133-VBDCG,0,25,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),79.85,2015.35,Yes
Verilink,7596-ZYWBB,7596-zywbb@verilink-test.com,7596-ZYWBB,0,65,Yes,DSL,Two year,Mailed check,59.6,3739.8,No
Verilink,8329-UTMVM,8329-utmvm@verilink-test.com,8329-UTMVM,1,27,Yes,Fiber optic,One year,Bank transfer (automatic),104.65,2964,No
Verilink,3014-WJKSM,3014-wjksm@verilink-test.com,3014-WJKSM,0,29,Yes,Fiber optic,Month-to-month,Credit card (automatic),75.3,2263.4,No
Verilink,3347-YJZZE,3347-yjzze@verilink-test.com,3347-YJZZE,0,29,Yes,DSL,Month-to-month,Credit card (automatic),80.1,2211.8,No
Verilink,1029-QFBEN,1029-qfben@verilink-test.com,1029-QFBEN,0,1,Yes,No,Month-to-month,Mailed check,19.55,19.55,Yes
Verilink,7929-DMBCV,7929-dmbcv@verilink-test.com,7929-DMBCV,0,20,Yes,Fiber optic,Month-to-month,Mailed check,81,1683.7,No
Verilink,9661-JALZV,9661-jalzv@verilink-test.com,9661-JALZV,0,58,Yes,No,Two year,Credit card (automatic),24.7,1519,No
Verilink,5433-KYGHE,5433-kyghe@verilink-test.com,5433-KYGHE,0,14,Yes,Fiber optic,Month-to-month,Mailed check,86,1164.05,No
Verilink,4312-KFRXN,4312-kfrxn@verilink-test.com,4312-KFRXN,0,72,Yes,No,Two year,Mailed check,25.4,1710.9,No
Verilink,5575-TPIZQ,5575-tpizq@verilink-test.com,5575-TPIZQ,0,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),89.15,4245.55,No
Verilink,0114-IGABW,0114-igabw@verilink-test.com,0114-IGABW,0,71,No,DSL,Two year,Bank transfer (automatic),58.25,4145.9,No
Verilink,9944-AEXBM,9944-aexbm@verilink-test.com,9944-AEXBM,0,32,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.65,2664.3,No
Verilink,1853-ARAAQ,1853-araaq@verilink-test.com,1853-ARAAQ,0,26,No,DSL,Month-to-month,Credit card (automatic),50.35,1277.5,No
Verilink,6952-OMNWB,6952-omnwb@verilink-test.com,6952-OMNWB,1,68,Yes,Fiber optic,Month-to-month,Credit card (automatic),80.35,5589.3,No
Verilink,4697-LUPSU,4697-lupsu@verilink-test.com,4697-LUPSU,0,2,Yes,No,One year,Mailed check,20.2,34.75,No
Verilink,8434-VGEQQ,8434-vgeqq@verilink-test.com,8434-VGEQQ,0,61,Yes,No,Two year,Credit card (automatic),20.55,1305.95,No
Verilink,4952-YSOGZ,4952-ysogz@verilink-test.com,4952-YSOGZ,0,4,Yes,Fiber optic,Month-to-month,Electronic check,85.95,381.3,Yes
Verilink,1589-AGTLK,1589-agtlk@verilink-test.com,1589-AGTLK,0,3,Yes,DSL,Month-to-month,Electronic check,45.35,141.5,Yes
Verilink,5244-IRFIH,5244-irfih@verilink-test.com,5244-IRFIH,1,33,Yes,Fiber optic,Month-to-month,Electronic check,94.5,3105.55,Yes
Verilink,6549-YMFAW,6549-ymfaw@verilink-test.com,6549-YMFAW,1,9,Yes,No,Month-to-month,Mailed check,21.25,204.55,No
Verilink,4950-HKQTE,4950-hkqte@verilink-test.com,4950-HKQTE,0,22,Yes,No,Two year,Mailed check,26.25,605.9,No
Verilink,6786-OBWQR,6786-obwqr@verilink-test.com,6786-OBWQR,0,5,Yes,Fiber optic,Month-to-month,Electronic check,80.85,356.1,No
